Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Matrix,Sample Type,Parent Sample,Description,Notes,Date,Depth,Units2,Year
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883472,3/30/1989 12:00,Dissolved Sodium,7440235,14,1,mg/L,EPA 273.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,3/30/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883472,3/30/1989 12:00,Dissolved Magnesium,7439954,20,0.1,mg/L,EPA 242.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,3/30/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883472,3/30/1989 12:00,Dissolved Calcium,7440702,24,1,mg/L,EPA 215.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,3/30/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883472,3/30/1989 12:00,Dissolved Hardness,0,142,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,3/30/1989,0,mg/L as CaCO3 ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883472,3/30/1989 12:00,Total Dissolved Solids,0,184,1,mg/L at 180 ¡C,EPA 160.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,3/30/1989,0,mg/L at 180 ¡C,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Total Phosphorus,7723140,0.01,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412689,4/26/1989 13:20,Dissolved Ammonia,7664417,0.02,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,34,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Dissolved Ammonia,7664417,0.03,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412689,4/26/1989 13:20,Total Phosphorus,7723140,0.1,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,34,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Total Kjeldahl Nitrogen,0,0.7,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Turbidity,0,1,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412689,4/26/1989 13:20,Total Kjeldahl Nitrogen,0,1,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,34,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Dissolved Boron,7440428,1.2,0.1,mg/L,USGS I-2115-85 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Dissolved Potassium,7440097,2.2,0.1,mg/L,EPA 258.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412689,4/26/1989 13:20,Turbidity,0,8,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,34,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Dissolved Sodium,7440235,14,1,mg/L,EPA 273.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Dissolved Magnesium,7439954,18,0.1,mg/L,EPA 242.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Dissolved Calcium,7440702,25,1,mg/L,EPA 215.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883473,4/26/1989 13:15,Dissolved Hardness,0,137,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,4/26/1989,0,mg/L as CaCO3 ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Dissolved Nitrate + Nitrite,0,0.02,0.01,mg/L as N,EPA 353.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412691,5/24/1989 10:05,Dissolved Ammonia,7664417,0.02,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,34,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412691,5/24/1989 10:05,Dissolved Nitrate + Nitrite,0,0.02,0.01,mg/L as N,EPA 353.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,34,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Total Phosphorus,7723140,0.09,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412691,5/24/1989 10:05,Total Phosphorus,7723140,0.11,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,34,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Total Kjeldahl Nitrogen,0,0.8,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412691,5/24/1989 10:05,Total Kjeldahl Nitrogen,0,1,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,34,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Dissolved Boron,7440428,1.2,0.1,mg/L,USGS I-2115-85 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Dissolved Potassium,7440097,1.9,0.1,mg/L,EPA 258.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Turbidity,0,4,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412691,5/24/1989 10:05,Turbidity,0,5,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,34,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Dissolved Sodium,7440235,12,1,mg/L,EPA 273.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Dissolved Magnesium,7439954,16,0.1,mg/L,EPA 242.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Dissolved Calcium,7440702,23,1,mg/L,EPA 215.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883474,5/24/1989 10:00,Dissolved Hardness,0,124,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,5/24/1989,3,mg/L as CaCO3 ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412693,6/22/1989 10:30,Dissolved Nitrate + Nitrite,0,0.02,0.01,mg/L as N,EPA 353.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,31,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883475,6/22/1989 10:30,Total Phosphorus,7723140,0.04,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,0,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412693,6/22/1989 10:30,Total Phosphorus,7723140,0.08,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,31,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412693,6/22/1989 10:30,Total Kjeldahl Nitrogen,0,0.6,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,31,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883475,6/22/1989 10:30,Total Kjeldahl Nitrogen,0,0.7,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,0,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883475,6/22/1989 10:30,Dissolved Boron,7440428,1.2,0.1,mg/L,USGS I-2115-85 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883475,6/22/1989 10:30,Turbidity,0,2,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,0,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883475,6/22/1989 10:30,Dissolved Potassium,7440097,2.1,0.1,mg/L,EPA 258.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412693,6/22/1989 10:30,Turbidity,0,4,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,31,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883475,6/22/1989 10:30,Dissolved Sodium,7440235,14,1,mg/L,EPA 273.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883475,6/22/1989 10:30,Dissolved Magnesium,7439954,18,0.1,mg/L,EPA 242.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883475,6/22/1989 10:30,Dissolved Calcium,7440702,25,1,mg/L,EPA 215.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,0,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883475,6/22/1989 10:30,Dissolved Hardness,0,137,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,6/22/1989,0,mg/L as CaCO3 ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412694,7/20/1989 11:00,Dissolved Nitrate + Nitrite,0,0.01,0.01,mg/L as N,EPA 353.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,33,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412694,7/20/1989 11:00,Dissolved Ammonia,7664417,0.02,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,33,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412694,7/20/1989 11:00,Total Phosphorus,7723140,0.13,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,33,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883476,7/20/1989 11:00,Dissolved Boron,7440428,1.3,0.1,mg/L,USGS I-2115-85 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412694,7/20/1989 11:00,Total Kjeldahl Nitrogen,0,1.3,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,33,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883476,7/20/1989 11:00,Dissolved Potassium,7440097,2.1,0.1,mg/L,EPA 258.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412694,7/20/1989 11:00,Turbidity,0,4,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,33,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883476,7/20/1989 11:00,Turbidity,0,4,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,3,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883476,7/20/1989 11:00,Dissolved Sodium,7440235,14,1,mg/L,EPA 273.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883476,7/20/1989 11:00,Dissolved Magnesium,7439954,18,0.1,mg/L,EPA 242.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883476,7/20/1989 11:00,Dissolved Calcium,7440702,26,1,mg/L,EPA 215.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883476,7/20/1989 11:00,Dissolved Hardness,0,139,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,7/20/1989,3,mg/L as CaCO3 ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412696,8/24/1989 10:15,Dissolved Nitrate + Nitrite,0,0.01,0.01,mg/L as N,EPA 353.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,26,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412695,8/24/1989 10:15,Dissolved Ammonia,7664417,0.03,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,0,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412695,8/24/1989 10:15,Dissolved ortho-Phosphate,14265442,0.03,0.01,mg/L as P,EPA 365.1 (48hr) [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,0,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412696,8/24/1989 10:15,Dissolved ortho-Phosphate,14265442,0.05,0.01,mg/L as P,EPA 365.1 (48hr) [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,26,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412696,8/24/1989 10:15,Total Phosphorus,7723140,0.18,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,26,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412695,8/24/1989 10:15,Total Phosphorus,7723140,0.19,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,0,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412696,8/24/1989 10:15,Dissolved Ammonia,7664417,0.22,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,26,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883477,8/24/1989 10:15,Dissolved Boron,7440428,1.2,0.1,mg/L,USGS I-2115-85 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412696,8/24/1989 10:15,Total Kjeldahl Nitrogen,0,1.3,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,26,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412695,8/24/1989 10:15,Total Kjeldahl Nitrogen,0,1.6,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,0,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883477,8/24/1989 10:15,Dissolved Potassium,7440097,2.3,0.1,mg/L,EPA 258.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883477,8/24/1989 10:15,Turbidity,0,6,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,3,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412695,8/24/1989 10:15,Turbidity,0,6,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,0,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0412696,8/24/1989 10:15,Turbidity,0,8,1,N.T.U.,"Turbidity, Hach [D-2]*","Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,26,N.T.U.   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883477,8/24/1989 10:15,Dissolved Sodium,7440235,16,1,mg/L,EPA 273.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883477,8/24/1989 10:15,Dissolved Magnesium,7439954,19,0.1,mg/L,EPA 242.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883477,8/24/1989 10:15,Dissolved Calcium,7440702,26,1,mg/L,EPA 215.1 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,3,mg/L   ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883477,8/24/1989 10:15,Dissolved Hardness,0,143,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,8/24/1989,3,mg/L as CaCO3 ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883478,9/19/1989 10:30,Dissolved ortho-Phosphate,14265442,0.08,0.01,mg/L as P,EPA 365.1 (48hr) [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,9/19/1989,0,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883478,9/19/1989 10:30,Dissolved Ammonia,7664417,0.17,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,9/19/1989,0,mg/L as N ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883478,9/19/1989 10:30,Total Phosphorus,7723140,0.22,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,9/19/1989,0,mg/L as P ,1989
CLEAR LK LO ARM CL3 ,CLEAR LK LO ARM CL3 ,A8L85792406,WDIS_0883478,9/19/1989 10:30,Dissolved Nitrate + Nitrite,0,0.3,0.01,mg/L as N,EPA 353.2 [1]*,"Water, Natural",Normal Sample,0,Historic WDIS Database - Agency: DWR - Lab: DWR,,9/19/1989,0,mg/L as N ,1989
